Datetime,ts,price_now,price_future,ret,signal
2025-08-29 00:00:00+00:00,2025-08-29 00:00:00+00:00,112216.7578125,108286.078125,-0.03502756419025821,hold
2025-08-29 01:00:00+00:00,2025-08-29 01:00:00+00:00,111540.625,107690.4140625,-0.03451846300395034,hold
2025-08-29 02:00:00+00:00,2025-08-29 02:00:00+00:00,111476.0625,107876.6875,-0.03228832198840892,hold
2025-08-29 03:00:00+00:00,2025-08-29 03:00:00+00:00,111766.6328125,108411.421875,-0.03001979081832684,hold
2025-08-29 04:00:00+00:00,2025-08-29 04:00:00+00:00,111445.75,108462.3046875,-0.0267703821141676,hold
2025-08-29 05:00:00+00:00,2025-08-29 05:00:00+00:00,111256.859375,108359.2734375,-0.02604411048251376,hold
2025-08-29 06:00:00+00:00,2025-08-29 06:00:00+00:00,111270.171875,108240.8984375,-0.02722448780705633,hold
2025-08-29 07:00:00+00:00,2025-08-29 07:00:00+00:00,109912.609375,108525.1015625,-0.012623736442887057,hold
2025-08-29 08:00:00+00:00,2025-08-29 08:00:00+00:00,109629.1328125,108594.765625,-0.009435148860194809,hold
2025-08-29 09:00:00+00:00,2025-08-29 09:00:00+00:00,109805.1015625,108531.2109375,-0.011601379233504128,hold
2025-08-29 10:00:00+00:00,2025-08-29 10:00:00+00:00,110003.2265625,108457.046875,-0.014055766688093607,hold
2025-08-29 11:00:00+00:00,2025-08-29 11:00:00+00:00,110073.78125,108708.3046875,-0.012405102713776373,hold
2025-08-29 12:00:00+00:00,2025-08-29 12:00:00+00:00,110734.15625,108561.0546875,-0.019624491991376836,hold
2025-08-29 13:00:00+00:00,2025-08-29 13:00:00+00:00,109151.3359375,108498.4296875,-0.005981660640176245,hold
2025-08-29 14:00:00+00:00,2025-08-29 14:00:00+00:00,108207.609375,108678.6484375,0.004353104788292539,hold
2025-08-29 15:00:00+00:00,2025-08-29 15:00:00+00:00,108451.421875,108863.3203125,0.0037979994211116974,hold
2025-08-29 16:00:00+00:00,2025-08-29 16:00:00+00:00,108737.859375,108816.078125,0.0007193331784309809,hold
2025-08-29 17:00:00+00:00,2025-08-29 17:00:00+00:00,108529.4375,108767.1171875,0.0021900020213410087,hold
2025-08-29 18:00:00+00:00,2025-08-29 18:00:00+00:00,108173.1953125,108730.0078125,0.0051474165886606915,hold
2025-08-29 19:00:00+00:00,2025-08-29 19:00:00+00:00,108279.3359375,108824.9375,0.005038833659036568,hold
2025-08-29 20:00:00+00:00,2025-08-29 20:00:00+00:00,107851.8984375,108639.3359375,0.007301100040036035,hold
2025-08-29 21:00:00+00:00,2025-08-29 21:00:00+00:00,108429.515625,108605.9296875,0.0016269929961700846,hold
2025-08-29 22:00:00+00:00,2025-08-29 22:00:00+00:00,108344.0859375,108541.5703125,0.0018227517754307865,hold
2025-08-29 23:00:00+00:00,2025-08-29 23:00:00+00:00,108443.875,108810.75,0.003383086412210856,hold
2025-08-30 00:00:00+00:00,2025-08-30 00:00:00+00:00,108286.078125,109365.6953125,0.009970046068652927,hold
2025-08-30 01:00:00+00:00,2025-08-30 01:00:00+00:00,107690.4140625,109478.2578125,0.016601698169369072,hold
2025-08-30 02:00:00+00:00,2025-08-30 02:00:00+00:00,107876.6875,109233.8359375,0.01258055349076237,hold
2025-08-30 03:00:00+00:00,2025-08-30 03:00:00+00:00,108411.421875,109194.828125,0.007226233513506264,hold
2025-08-30 04:00:00+00:00,2025-08-30 04:00:00+00:00,108462.3046875,108793.9375,0.0030575858908354903,hold
2025-08-30 05:00:00+00:00,2025-08-30 05:00:00+00:00,108359.2734375,108749.2578125,0.0035989940004990117,hold
2025-08-30 06:00:00+00:00,2025-08-30 06:00:00+00:00,108240.8984375,108730.6640625,0.004524774203373827,hold
2025-08-30 07:00:00+00:00,2025-08-30 07:00:00+00:00,108525.1015625,108716.578125,0.00176435276026643,hold
2025-08-30 08:00:00+00:00,2025-08-30 08:00:00+00:00,108594.765625,109011.53125,0.003837805833470709,hold
2025-08-30 09:00:00+00:00,2025-08-30 09:00:00+00:00,108531.2109375,108484.96875,-0.0004260727130984687,hold
2025-08-30 10:00:00+00:00,2025-08-30 10:00:00+00:00,108457.046875,108560.2890625,0.0009519177450865168,hold
2025-08-30 11:00:00+00:00,2025-08-30 11:00:00+00:00,108708.3046875,108399.5859375,-0.0028398819288688593,hold
2025-08-30 12:00:00+00:00,2025-08-30 12:00:00+00:00,108561.0546875,108309.609375,-0.002316164974850321,hold
2025-08-30 13:00:00+00:00,2025-08-30 13:00:00+00:00,108498.4296875,108413.6875,-0.0007810452901859666,hold
2025-08-30 14:00:00+00:00,2025-08-30 14:00:00+00:00,108678.6484375,108447.1171875,-0.002130420771041752,hold
2025-08-30 15:00:00+00:00,2025-08-30 15:00:00+00:00,108863.3203125,108792.7734375,-0.0006480316308329348,hold
2025-08-30 16:00:00+00:00,2025-08-30 16:00:00+00:00,108816.078125,108941.890625,0.0011561940309545715,hold
2025-08-30 17:00:00+00:00,2025-08-30 17:00:00+00:00,108767.1171875,108992.6953125,0.0020739551698436554,hold
2025-08-30 18:00:00+00:00,2025-08-30 18:00:00+00:00,108730.0078125,109146.3828125,0.0038294396218385707,hold
2025-08-30 19:00:00+00:00,2025-08-30 19:00:00+00:00,108824.9375,108923.2578125,0.0009034722625040903,hold
2025-08-30 20:00:00+00:00,2025-08-30 20:00:00+00:00,108639.3359375,109114.9921875,0.00437830594135491,hold
2025-08-30 21:00:00+00:00,2025-08-30 21:00:00+00:00,108605.9296875,109062.1953125,0.004201111544395841,hold
2025-08-30 22:00:00+00:00,2025-08-30 22:00:00+00:00,108541.5703125,108865.8046875,0.002987190751584823,hold
2025-08-30 23:00:00+00:00,2025-08-30 23:00:00+00:00,108810.75,108248.1328125,-0.005170602973511351,hold
2025-08-31 00:00:00+00:00,2025-08-31 00:00:00+00:00,109365.6953125,108297.6484375,-0.009765830793176722,hold
2025-08-31 01:00:00+00:00,2025-08-31 01:00:00+00:00,109478.2578125,108195.7734375,-0.011714512092405371,hold
2025-08-31 02:00:00+00:00,2025-08-31 02:00:00+00:00,109233.8359375,107628.609375,-0.014695323557239681,hold
2025-08-31 03:00:00+00:00,2025-08-31 03:00:00+00:00,109194.828125,107691.9609375,-0.013763171876415292,hold
2025-08-31 04:00:00+00:00,2025-08-31 04:00:00+00:00,108793.9375,107398.1015625,-0.012830089337468875,hold
