Datetime,ts,price_now,price_future,ret,signal
2025-03-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,83832.046875,85988.0859375,0.025718554453463494,hold
2025-03-01 01:00:00+00:00,2025-03-01 01:00:00+00:00,84626.71875,86305.265625,0.01983471532151304,hold
2025-03-01 02:00:00+00:00,2025-03-01 02:00:00+00:00,85215.453125,85671.1640625,0.0053477499771259485,hold
2025-03-01 03:00:00+00:00,2025-03-01 03:00:00+00:00,85235.5546875,85876.8125,0.007523360584101857,hold
2025-03-01 04:00:00+00:00,2025-03-01 04:00:00+00:00,86208.6953125,85680.6953125,-0.00612467220488655,hold
2025-03-01 05:00:00+00:00,2025-03-01 05:00:00+00:00,85599.203125,85900.9765625,0.0035254234441799426,hold
2025-03-01 06:00:00+00:00,2025-03-01 06:00:00+00:00,85017.71875,86237.953125,0.01435270662328847,hold
2025-03-01 07:00:00+00:00,2025-03-01 07:00:00+00:00,84726.09375,86202.1796875,0.01742185756675463,hold
2025-03-01 08:00:00+00:00,2025-03-01 08:00:00+00:00,85285.6953125,85747.6796875,0.005416903424509956,hold
2025-03-01 09:00:00+00:00,2025-03-01 09:00:00+00:00,85324.2734375,85966.28125,0.0075243279155523535,hold
2025-03-01 10:00:00+00:00,2025-03-01 10:00:00+00:00,84791.40625,85953.0546875,0.01370007278892138,hold
2025-03-01 11:00:00+00:00,2025-03-01 11:00:00+00:00,84591.546875,86088.3046875,0.017693940680760356,hold
2025-03-01 12:00:00+00:00,2025-03-01 12:00:00+00:00,84754.9609375,85935.671875,0.013930877018168752,hold
2025-03-01 13:00:00+00:00,2025-03-01 13:00:00+00:00,84457.3203125,85609.3125,0.013639932965402224,hold
2025-03-01 14:00:00+00:00,2025-03-01 14:00:00+00:00,84664.78125,85058.875,0.004654754245880799,hold
2025-03-01 15:00:00+00:00,2025-03-01 15:00:00+00:00,84757.4921875,87533.5859375,0.03275337292730107,hold
2025-03-01 16:00:00+00:00,2025-03-01 16:00:00+00:00,85178.40625,91515.8515625,0.07440201797037038,hold
2025-03-01 17:00:00+00:00,2025-03-01 17:00:00+00:00,85179.8828125,94013.328125,0.10370342175680602,hold
2025-03-01 18:00:00+00:00,2025-03-01 18:00:00+00:00,85269.2578125,92928.203125,0.0898207104058697,hold
2025-03-01 19:00:00+00:00,2025-03-01 19:00:00+00:00,85425.2734375,93525.1015625,0.09481770205776519,hold
2025-03-01 20:00:00+00:00,2025-03-01 20:00:00+00:00,85453.6015625,94421.734375,0.10494739424108168,hold
2025-03-01 21:00:00+00:00,2025-03-01 21:00:00+00:00,85966.1484375,94161.7890625,0.09533567309879509,hold
2025-03-01 22:00:00+00:00,2025-03-01 22:00:00+00:00,86079.546875,94450.453125,0.0972461700124394,hold
2025-03-01 23:00:00+00:00,2025-03-01 23:00:00+00:00,86039.7578125,94247.1171875,0.09539031238193019,hold
2025-03-02 00:00:00+00:00,2025-03-02 00:00:00+00:00,85988.0859375,93371.1328125,0.08586127711188185,hold
2025-03-02 01:00:00+00:00,2025-03-02 01:00:00+00:00,86305.265625,93088.609375,0.07859710182080804,hold
2025-03-02 02:00:00+00:00,2025-03-02 02:00:00+00:00,85671.1640625,93272.4140625,0.0887258867459142,hold
2025-03-02 03:00:00+00:00,2025-03-02 03:00:00+00:00,85876.8125,92698.84375,0.07943973526031844,hold
2025-03-02 04:00:00+00:00,2025-03-02 04:00:00+00:00,85680.6953125,92818.953125,0.08331232358076579,hold
2025-03-02 05:00:00+00:00,2025-03-02 05:00:00+00:00,85900.9765625,93231.8203125,0.08534063340556108,hold
2025-03-02 06:00:00+00:00,2025-03-02 06:00:00+00:00,86237.953125,91387.09375,0.05970852088217393,hold
2025-03-02 07:00:00+00:00,2025-03-02 07:00:00+00:00,86202.1796875,92395.4609375,0.07184599359844346,hold
2025-03-02 08:00:00+00:00,2025-03-02 08:00:00+00:00,85747.6796875,91341.0703125,0.0652308102724719,hold
2025-03-02 09:00:00+00:00,2025-03-02 09:00:00+00:00,85966.28125,91879.140625,0.06878114638697364,hold
