Datetime,ts,price_now,price_future,ret,signal
2024-09-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,58948.04296875,57257.984375,-0.028670308777612008,hold
2024-09-01 01:00:00+00:00,2024-09-01 01:00:00+00:00,58836.39453125,56828.09375,-0.034133648012427464,hold
2024-09-01 02:00:00+00:00,2024-09-01 02:00:00+00:00,58527.16015625,56651.59765625,-0.032046019232657263,hold
2024-09-01 03:00:00+00:00,2024-09-01 03:00:00+00:00,58521.00390625,56647.53515625,-0.032013612633872035,hold
2024-09-01 04:00:00+00:00,2024-09-01 04:00:00+00:00,58415.5859375,56679.48046875,-0.029719901647609848,hold
2024-09-01 05:00:00+00:00,2024-09-01 05:00:00+00:00,58020.26953125,56269.9609375,-0.03016719170543103,hold
2024-09-01 06:00:00+00:00,2024-09-01 06:00:00+00:00,58205.1796875,56278.390625,-0.03310339514188965,hold
2024-09-01 07:00:00+00:00,2024-09-01 07:00:00+00:00,58431.32421875,56739.92578125,-0.028946775725429252,hold
2024-09-01 08:00:00+00:00,2024-09-01 08:00:00+00:00,58240.390625,56769.46484375,-0.0252561111878703,hold
2024-09-01 09:00:00+00:00,2024-09-01 09:00:00+00:00,58211.0234375,56596.9921875,-0.027727243994137174,hold
2024-09-01 10:00:00+00:00,2024-09-01 10:00:00+00:00,57911.16796875,56477.82421875,-0.024750731167664575,hold
2024-09-01 11:00:00+00:00,2024-09-01 11:00:00+00:00,58211.90625,56588.25390625,-0.027892100574356316,hold
2024-09-01 12:00:00+00:00,2024-09-01 12:00:00+00:00,57983.6640625,56652.41015625,-0.022959120086220364,hold
2024-09-01 13:00:00+00:00,2024-09-01 13:00:00+00:00,58171.45703125,56442.36328125,-0.029724092162091154,hold
2024-09-01 14:00:00+00:00,2024-09-01 14:00:00+00:00,57867.35546875,57558.50390625,-0.0053372330564991355,hold
2024-09-01 15:00:00+00:00,2024-09-01 15:00:00+00:00,58180.9140625,58139.38671875,-0.0007137623122488446,hold
2024-09-01 16:00:00+00:00,2024-09-01 16:00:00+00:00,58176.02734375,58399.09765625,0.003834402634300238,hold
2024-09-01 17:00:00+00:00,2024-09-01 17:00:00+00:00,58067.53515625,57913.08203125,-0.0026598877425121348,hold
2024-09-01 18:00:00+00:00,2024-09-01 18:00:00+00:00,58560.828125,57659.67578125,-0.015388312846711494,hold
2024-09-01 19:00:00+00:00,2024-09-01 19:00:00+00:00,58474.84765625,58127.19140625,-0.005945398131581792,hold
2024-09-01 20:00:00+00:00,2024-09-01 20:00:00+00:00,58416.31640625,58077.92578125,-0.005792741580052718,hold
2024-09-01 21:00:00+00:00,2024-09-01 21:00:00+00:00,58363.73046875,58075.3828125,-0.00494052820020463,hold
2024-09-01 22:00:00+00:00,2024-09-01 22:00:00+00:00,57428.62890625,58118.57421875,0.012013961078999547,hold
2024-09-01 23:00:00+00:00,2024-09-01 23:00:00+00:00,57335.390625,57968.171875,0.011036486245270094,hold
2024-09-02 00:00:00+00:00,2024-09-02 00:00:00+00:00,57307.37890625,58010.390625,0.012267385669480158,hold
2024-09-02 01:00:00+00:00,2024-09-02 01:00:00+00:00,57393.7734375,58039.0078125,0.011242236506763925,hold
2024-09-02 02:00:00+00:00,2024-09-02 02:00:00+00:00,57515.203125,57681.35546875,0.002888842162113159,hold
2024-09-02 03:00:00+00:00,2024-09-02 03:00:00+00:00,57726.29296875,57112.09765625,-0.010639784419077314,hold
2024-09-02 04:00:00+00:00,2024-09-02 04:00:00+00:00,57459.90625,57226.984375,-0.004053641751286308,hold
2024-09-02 05:00:00+00:00,2024-09-02 05:00:00+00:00,57805.14453125,57190.6484375,-0.010630474133972556,hold
2024-09-02 06:00:00+00:00,2024-09-02 06:00:00+00:00,57683.93359375,56905.42578125,-0.013496094388825597,hold
2024-09-02 07:00:00+00:00,2024-09-02 07:00:00+00:00,57530.3203125,57158.8984375,-0.0064561065014494545,hold
2024-09-02 08:00:00+00:00,2024-09-02 08:00:00+00:00,58092.36328125,56998.67578125,-0.01882670007252052,hold
2024-09-02 09:00:00+00:00,2024-09-02 09:00:00+00:00,58416.08984375,56784.70703125,-0.027926943019698558,hold
2024-09-02 10:00:00+00:00,2024-09-02 10:00:00+00:00,58478.5625,56768.453125,-0.029243355203883437,hold
2024-09-02 11:00:00+00:00,2024-09-02 11:00:00+00:00,58418.4765625,56688.84375,-0.029607632966079156,hold
2024-09-02 12:00:00+00:00,2024-09-02 12:00:00+00:00,58389.23046875,56697.2890625,-0.02897694305383125,hold
2024-09-02 13:00:00+00:00,2024-09-02 13:00:00+00:00,58224.09375,56949.1484375,-0.0218972117964481,hold
2024-09-02 14:00:00+00:00,2024-09-02 14:00:00+00:00,58630.93359375,56690.24609375,-0.0331000613677227,hold
2024-09-02 15:00:00+00:00,2024-09-02 15:00:00+00:00,58551.1015625,55987.69140625,-0.04378073320300735,hold
2024-09-02 16:00:00+00:00,2024-09-02 16:00:00+00:00,58331.25,56325.55859375,-0.034384509268188146,hold
2024-09-02 17:00:00+00:00,2024-09-02 17:00:00+00:00,58510.8984375,56586.953125,-0.03288182823846253,hold
2024-09-02 18:00:00+00:00,2024-09-02 18:00:00+00:00,58476.8828125,56560.7421875,-0.03276748918275796,hold
2024-09-02 19:00:00+00:00,2024-09-02 19:00:00+00:00,58443.62109375,55971.80859375,-0.042293965598656835,hold
2024-09-02 20:00:00+00:00,2024-09-02 20:00:00+00:00,58984.04296875,56085.76953125,-0.04913656798730326,hold
2024-09-02 21:00:00+00:00,2024-09-02 21:00:00+00:00,59085.78515625,56159.13671875,-0.04953219170669554,hold
2024-09-02 22:00:00+00:00,2024-09-02 22:00:00+00:00,59249.03515625,56077.55859375,-0.05352790225421,hold
2024-09-02 23:00:00+00:00,2024-09-02 23:00:00+00:00,59101.74609375,56159.3046875,-0.049786031728784486,hold
2024-09-03 00:00:00+00:00,2024-09-03 00:00:00+00:00,59218.4296875,56182.85546875,-0.051260633467806405,hold
2024-09-03 01:00:00+00:00,2024-09-03 01:00:00+00:00,59347.69921875,56541.75390625,-0.047279765676467966,hold
2024-09-03 02:00:00+00:00,2024-09-03 02:00:00+00:00,59317.92578125,56705.828125,-0.04403555285939664,hold
2024-09-03 03:00:00+00:00,2024-09-03 03:00:00+00:00,59096.51953125,56586.53125,-0.042472692151061975,hold
2024-09-03 04:00:00+00:00,2024-09-03 04:00:00+00:00,59020.3359375,56615.56640625,-0.04074476183592968,hold
2024-09-03 05:00:00+00:00,2024-09-03 05:00:00+00:00,59181.55859375,56478.45703125,-0.04567472751191559,hold
2024-09-03 06:00:00+00:00,2024-09-03 06:00:00+00:00,58889.17578125,56429.2578125,-0.04177198841918972,hold
2024-09-03 07:00:00+00:00,2024-09-03 07:00:00+00:00,59112.75,55789.296875,-0.05622227226782717,hold
2024-09-03 08:00:00+00:00,2024-09-03 08:00:00+00:00,58797.87109375,55758.515625,-0.05169159039625626,hold
2024-09-03 09:00:00+00:00,2024-09-03 09:00:00+00:00,58884.60546875,55885.63671875,-0.05092958891592725,hold
2024-09-03 10:00:00+00:00,2024-09-03 10:00:00+00:00,59067.3046875,56162.62890625,-0.04917569536340627,hold
2024-09-03 11:00:00+00:00,2024-09-03 11:00:00+00:00,59051.015625,55994.69140625,-0.05175735228940015,hold
2024-09-03 12:00:00+00:00,2024-09-03 12:00:00+00:00,59139.79296875,56835.8671875,-0.03895728519826602,hold
2024-09-03 13:00:00+00:00,2024-09-03 13:00:00+00:00,58392.3515625,55981.3515625,-0.04128965413251762,hold
2024-09-03 14:00:00+00:00,2024-09-03 14:00:00+00:00,57690.8046875,54642.703125,-0.052835136882055656,hold
2024-09-03 15:00:00+00:00,2024-09-03 15:00:00+00:00,57679.83984375,54016.6328125,-0.06350931349971378,hold
2024-09-03 16:00:00+00:00,2024-09-03 16:00:00+00:00,57710.1015625,54034.484375,-0.06369105387068685,hold
2024-09-03 17:00:00+00:00,2024-09-03 17:00:00+00:00,57730.16015625,53948.703125,-0.06550227854929325,hold
2024-09-03 18:00:00+00:00,2024-09-03 18:00:00+00:00,57910.390625,53406.15234375,-0.07777944912195967,hold
2024-09-03 19:00:00+00:00,2024-09-03 19:00:00+00:00,58018.109375,53554.32421875,-0.07693779070597295,hold
2024-09-03 20:00:00+00:00,2024-09-03 20:00:00+00:00,58174.5625,52827.2890625,-0.09191772499363449,hold
2024-09-03 21:00:00+00:00,2024-09-03 21:00:00+00:00,58095.375,53699.14453125,-0.07567264121713646,hold
2024-09-03 22:00:00+00:00,2024-09-03 22:00:00+00:00,57864.52734375,53622.1328125,-0.07331598003121376,hold
2024-09-03 23:00:00+00:00,2024-09-03 23:00:00+00:00,57464.1484375,53936.8515625,-0.061382565841664016,hold
2024-09-04 00:00:00+00:00,2024-09-04 00:00:00+00:00,57257.984375,53912.7265625,-0.05842430272415611,hold
2024-09-04 01:00:00+00:00,2024-09-04 01:00:00+00:00,56828.09375,53778.83984375,-0.05365750819769488,hold
2024-09-04 02:00:00+00:00,2024-09-04 02:00:00+00:00,56651.59765625,53776.8828125,-0.050743755916526245,hold
2024-09-04 03:00:00+00:00,2024-09-04 03:00:00+00:00,56647.53515625,53807.8203125,-0.050129539368610865,hold
2024-09-04 04:00:00+00:00,2024-09-04 04:00:00+00:00,56679.48046875,54045.75390625,-0.046467020175883444,hold
2024-09-04 05:00:00+00:00,2024-09-04 05:00:00+00:00,56269.9609375,54179.4765625,-0.03715098322747967,hold
2024-09-04 06:00:00+00:00,2024-09-04 06:00:00+00:00,56278.390625,54290.46484375,-0.0353230744371521,hold
2024-09-04 07:00:00+00:00,2024-09-04 07:00:00+00:00,56739.92578125,54266.1875,-0.04359784132934941,hold
2024-09-04 08:00:00+00:00,2024-09-04 08:00:00+00:00,56769.46484375,54358.765625,-0.04246471629396387,hold
2024-09-04 09:00:00+00:00,2024-09-04 09:00:00+00:00,56596.9921875,54260.51953125,-0.041282629446270036,hold
2024-09-04 10:00:00+00:00,2024-09-04 10:00:00+00:00,56477.82421875,54357.84765625,-0.03753644181278837,hold
2024-09-04 11:00:00+00:00,2024-09-04 11:00:00+00:00,56588.25390625,54336.359375,-0.03979438091482246,hold
2024-09-04 12:00:00+00:00,2024-09-04 12:00:00+00:00,56652.41015625,54604.00390625,-0.036157442275631335,hold
2024-09-04 13:00:00+00:00,2024-09-04 13:00:00+00:00,56442.36328125,54523.9296875,-0.03398924995735075,hold
2024-09-04 14:00:00+00:00,2024-09-04 14:00:00+00:00,57558.50390625,54610.8125,-0.051212092153248734,hold
2024-09-04 15:00:00+00:00,2024-09-04 15:00:00+00:00,58139.38671875,54787.37109375,-0.05765481567969433,hold
2024-09-04 16:00:00+00:00,2024-09-04 16:00:00+00:00,58399.09765625,54478.01171875,-0.06714291992284505,hold
2024-09-04 17:00:00+00:00,2024-09-04 17:00:00+00:00,57913.08203125,54118.46875,-0.06552255808458651,hold
2024-09-04 18:00:00+00:00,2024-09-04 18:00:00+00:00,57659.67578125,54276.23046875,-0.058679575746075296,hold
