Datetime,price,volume,ma_short,ma_long,rsi,trad_signal,trad_signal_trend,amplitude,time_comp,fft_period,resonance_score,use_grid,direction_hint,res_signal,prob_res_signal_buy_1D,prob_res_signal_sell_1D,prob_trad_signal_buy_1D,prob_trad_signal_sell_1D,prob_res_signal_buy_3D,prob_res_signal_sell_3D,prob_trad_signal_buy_3D,prob_trad_signal_sell_3D,prob_res_signal_buy_7D,prob_res_signal_sell_7D,prob_trad_signal_buy_7D,prob_trad_signal_sell_7D
2025-08-30 11:00:00+00:00,108708.3046875,0,108478.21809895833,,55.21136057620693,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-30 12:00:00+00:00,108561.0546875,0,108387.67220052083,,53.96414399497559,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-30 13:00:00+00:00,108498.4296875,0,108360.4677734375,,51.01046788584592,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-30 14:00:00+00:00,108678.6484375,0,108380.09440104167,,57.21133285304661,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-30 15:00:00+00:00,108863.3203125,0,108397.2568359375,,75.37762512001515,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-30 16:00:00+00:00,108816.078125,0,108400.51595052083,,71.62625899280576,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-30 17:00:00+00:00,108767.1171875,0,108410.41927083333,,60.547861422197094,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-30 18:00:00+00:00,108730.0078125,58793984,108433.61979166667,,58.00390548356054,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-30 19:00:00+00:00,108824.9375,0,108456.35319010417,,63.990404701883854,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-30 20:00:00+00:00,108639.3359375,0,108489.1630859375,,61.50587024988043,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-30 21:00:00+00:00,108605.9296875,0,108496.513671875,,52.7294696186235,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-30 22:00:00+00:00,108541.5703125,0,108504.7421875,,48.19719876088856,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-30 23:00:00+00:00,108810.75,545320960,108520.02864583333,,58.31478167917645,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 00:00:00+00:00,109365.6953125,0,108565.0126953125,,71.01642543503009,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 01:00:00+00:00,109478.2578125,0,108639.50618489583,,69.0293954091878,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 02:00:00+00:00,109233.8359375,0,108696.05403645833,,65.86572828770404,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
