Datetime,price,volume,ma_short,ma_long,rsi,trad_signal,trad_signal_trend,amplitude,time_comp,fft_period,resonance_score,use_grid,direction_hint,res_signal,prob_res_signal_buy_1D,prob_res_signal_sell_1D,prob_trad_signal_buy_1D,prob_trad_signal_sell_1D,prob_res_signal_buy_3D,prob_res_signal_sell_3D,prob_trad_signal_buy_3D,prob_trad_signal_sell_3D,prob_res_signal_buy_7D,prob_res_signal_sell_7D,prob_trad_signal_buy_7D,prob_trad_signal_sell_7D
2025-03-03 20:00:00+00:00,85929.8828125,2980102144,91615.83561197917,,29.63609723275772,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-03 21:00:00+00:00,85105.40625,0,91238.486328125,,22.418201391257668,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-03 22:00:00+00:00,86709.2109375,1734221824,90915.9345703125,,33.17492371819321,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-03 23:00:00+00:00,86016.4140625,0,90572.98860677083,,28.940563834510215,hold,hold,10618.40625,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 00:00:00+00:00,86025.7265625,138305536,90266.93001302083,,25.712024155924468,hold,hold,9993.1328125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 01:00:00+00:00,83278.0390625,3026313216,89858.15625,,20.45365703268709,hold,hold,11172.4140625,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 02:00:00+00:00,83974.6015625,631521280,89470.74739583333,,22.36884283021547,hold,hold,11172.4140625,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 03:00:00+00:00,84031.1875,2407030784,89109.59505208333,,20.3025887193554,hold,hold,11172.4140625,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 04:00:00+00:00,83537.5859375,0,88722.87141927083,,25.63550861216339,hold,hold,11172.4140625,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 05:00:00+00:00,84237.296875,1778712576,88348.099609375,,27.437199777120355,hold,hold,11172.4140625,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 06:00:00+00:00,83824.1015625,0,88032.97493489583,,26.001359785326997,hold,hold,11172.4140625,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 07:00:00+00:00,83106.3828125,0,87645.93001302083,,24.17760654893742,hold,hold,11344.0703125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 08:00:00+00:00,83836.3125,506363904,87333.23177083333,,35.45293890198941,hold,hold,11344.0703125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 09:00:00+00:00,83712.28125,0,86992.94596354167,,40.3554516875664,hold,hold,11344.0703125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 10:00:00+00:00,83910.578125,1177010176,86635.32877604167,,39.91125592999772,hold,hold,11344.0703125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 11:00:00+00:00,83919.5859375,0,86270.85188802083,,43.549885390788944,hold,hold,11344.0703125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 12:00:00+00:00,83773.7734375,0,85887.6083984375,,31.02312764650742,hold,hold,11344.0703125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 13:00:00+00:00,82667.4921875,369909760,85438.32486979167,,29.448753967264665,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 14:00:00+00:00,83668.90625,628817920,85188.79264322917,,37.1068784570292,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 15:00:00+00:00,82764.75,0,84885.42610677083,,46.482540926646294,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 16:00:00+00:00,83612.578125,0,84613.02897135417,,47.569519841307304,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 17:00:00+00:00,85285.953125,2973409280,84406.6826171875,,56.921424742164966,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 18:00:00+00:00,86832.3359375,0,84392.39322916667,,66.28300980545083,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 19:00:00+00:00,88205.2109375,63504384,84498.56640625,,68.38647831277933,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 20:00:00+00:00,86717.046875,0,84531.36490885417,,62.1908076022795,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 21:00:00+00:00,87414.578125,986300416,84627.58040364583,,68.1855806502037,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 22:00:00+00:00,87487.8828125,0,84660.02506510417,,66.31846566251642,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-04 23:00:00+00:00,87257.0625,1079480320,84711.71875,,65.69146875899162,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 00:00:00+00:00,86752.53125,0,84742.00227864583,,62.24823062781567,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 01:00:00+00:00,87596.6015625,0,84921.9423828125,,64.78310523796421,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 02:00:00+00:00,87499.7890625,0,85068.8251953125,,65.03936034550827,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 03:00:00+00:00,87157.25,0,85199.07779947917,,69.3127720793872,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 04:00:00+00:00,86871.109375,11972608,85337.974609375,,64.67751731013283,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 05:00:00+00:00,87125.46875,0,85458.31510416667,,71.25368778738849,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 06:00:00+00:00,87489.7109375,0,85611.048828125,,69.83158024294708,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 07:00:00+00:00,87645.96875,0,85800.1982421875,,64.28921466602588,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 08:00:00+00:00,87704.8984375,0,85961.38932291667,,56.44378134252753,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 09:00:00+00:00,88472.4609375,156962816,86159.73014322917,,52.16738431282106,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 10:00:00+00:00,89995.8046875,1906745344,86413.28125,,76.43969624157539,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 11:00:00+00:00,89764.7734375,680325120,86656.83072916667,,70.49370184414363,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 12:00:00+00:00,90336.7109375,1415434240,86930.28645833333,,72.85433144891385,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 13:00:00+00:00,89484.78125,1023467520,87214.34016927083,,66.25197202236023,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 14:00:00+00:00,88451.25,0,87413.6044921875,,61.50474505388451,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 15:00:00+00:00,88401.6484375,0,87648.47526041667,,56.10974609032221,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 16:00:00+00:00,89027.859375,0,87874.11197916667,,60.73442327850679,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 17:00:00+00:00,89736.671875,0,88059.55859375,,67.23316122755335,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 18:00:00+00:00,89727.0234375,0,88180.17057291667,,69.81237812274063,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 19:00:00+00:00,89806.296875,0,88246.88248697917,,69.06078637005963,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 20:00:00+00:00,90299.5390625,0,88396.15299479167,,69.61810858693849,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 21:00:00+00:00,90385.6328125,0,88519.94694010417,,69.31749198770034,hold,hold,11782.9609375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 22:00:00+00:00,90503.2578125,0,88645.58756510417,,69.56937433073276,hold,hold,11579.625,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-05 23:00:00+00:00,90589.9453125,904544256,88784.45768229167,,66.366475529813,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 00:00:00+00:00,90014.40625,0,88920.369140625,,50.16845688961086,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 01:00:00+00:00,91088.4453125,1270988800,89065.86263020833,,60.39940388944948,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 02:00:00+00:00,91830.125,1176858624,89246.29329427083,,61.428173436433234,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 03:00:00+00:00,91573.2578125,920969216,89430.29361979167,,67.5831685682075,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 04:00:00+00:00,92298.1171875,0,89656.4189453125,,84.16291664758701,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 05:00:00+00:00,92790.6953125,674365440,89892.47005208333,,86.13480943290402,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 06:00:00+00:00,91927.28125,1501085696,90077.36881510417,,72.97350834317578,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 07:00:00+00:00,91348.1953125,0,90231.62825520833,,63.036880578318616,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 08:00:00+00:00,91263.921875,16502784,90379.9208984375,,62.284852867525196,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 09:00:00+00:00,90729.6015625,0,90473.96842447917,,56.879752339859756,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 10:00:00+00:00,91305.640625,0,90528.544921875,,57.40531812489002,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 11:00:00+00:00,91345.90625,0,90594.42545572917,,57.11601098128758,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 12:00:00+00:00,90213.734375,0,90589.30143229167,,48.13495142992593,hold,hold,10782.8046875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 13:00:00+00:00,89744.9140625,0,90600.14029947917,,44.811909910151904,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 14:00:00+00:00,89676.4375,868216832,90651.18977864583,,47.787262076966044,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 15:00:00+00:00,90799.7734375,0,90751.11165364583,,48.12213873913432,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 16:00:00+00:00,89384.546875,0,90765.9736328125,,35.372871820463786,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 17:00:00+00:00,88692.0,814784512,90722.44563802083,,33.6206812321407,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 18:00:00+00:00,88398.8984375,0,90667.10709635417,,26.689508550760905,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 19:00:00+00:00,88649.78125,0,90618.9189453125,,24.50791690353411,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 20:00:00+00:00,89151.0859375,341921792,90571.06673177083,,32.111801429835666,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 21:00:00+00:00,89535.140625,1146499072,90535.62955729167,,38.01653831417426,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 22:00:00+00:00,90371.9296875,0,90530.15755208333,,44.63775303653232,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-06 23:00:00+00:00,89978.21875,903745536,90504.6689453125,,45.40535685792661,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 00:00:00+00:00,85555.5703125,6247034880,90318.88411458333,,26.087874686400852,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 01:00:00+00:00,88077.8828125,3863216128,90193.44401041667,,38.73513550196075,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 02:00:00+00:00,87352.15625,229388288,90006.86197916667,,39.851795126405804,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 03:00:00+00:00,87044.4921875,1051316224,89818.16341145833,,40.31258337836232,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 04:00:00+00:00,87725.75,60424192,89627.64811197917,,43.296865671000695,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 05:00:00+00:00,88194.0390625,124510208,89436.12076822917,,40.62382985518035,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 06:00:00+00:00,88185.34375,0,89280.20670572917,,45.19895658048655,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 07:00:00+00:00,88309.765625,476745728,89153.60546875,,48.39678347434578,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 08:00:00+00:00,88398.953125,0,89034.23177083333,,50.00023336927221,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 09:00:00+00:00,88965.375,1606164480,88960.72233072917,,51.31142389287333,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 10:00:00+00:00,89211.1875,0,88873.45345052083,,50.255165162475826,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 11:00:00+00:00,88943.453125,0,88773.35123697917,,47.46289276320109,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 12:00:00+00:00,89111.40625,0,88727.4208984375,,44.26609237679954,hold,hold,10123.203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 13:00:00+00:00,89316.9609375,1119588352,88709.58951822917,,46.93966393105359,hold,hold,10025.9453125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 14:00:00+00:00,90461.6328125,0,88742.30598958333,,82.59537626260004,hold,hold,10025.9453125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 15:00:00+00:00,88445.3125,6803640320,88644.20345052083,,52.617128331717716,hold,hold,9178.1171875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 16:00:00+00:00,87027.671875,2668081152,88546.00032552083,,47.896134893748076,hold,hold,7504.7421875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 17:00:00+00:00,87475.8359375,0,88495.32682291667,,52.746668895362724,hold,hold,7235.125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 18:00:00+00:00,88522.3203125,4094480384,88500.46940104167,,54.84687983982066,hold,hold,7235.125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 19:00:00+00:00,87831.1328125,249978880,88466.35904947917,,47.850145137880986,hold,hold,7235.125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 20:00:00+00:00,87073.0859375,560779264,88379.77571614583,,43.94828053787017,hold,hold,7235.125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 21:00:00+00:00,86367.4453125,1958899712,88247.78841145833,,40.06060775667345,hold,hold,7235.125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 22:00:00+00:00,86755.3359375,0,88097.09700520833,,41.83865454158937,hold,hold,7235.125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-03-07 23:00:00+00:00,86745.3359375,0,87962.3935546875,88033.15341331845,38.33167580565289,hold,sell,7235.125,,,0.0,False,-1.0,hold,,,,,,,,,,,,
2025-03-08 00:00:00+00:00,86751.8203125,0,88012.2373046875,88050.53301711309,36.74020233470902,hold,sell,7235.125,,,0.0,False,-1.0,hold,,,,,,,,,,,,
