timestamp,price,pos,trend,e_long,vol_bin,cash_share,sellable_share,rule_action,final_action,confidence,volume_btc,btc_balance,usd_balance,order_status,live_eval,skipped,hint_info
2026-02-28T01:38:35.763357+00:00,65841.20,PARTIAL,sideways,-0.010730,low,0.5208,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T01:43:36.460185+00:00,65775.80,PARTIAL,sideways,-0.011707,low,0.5211,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T01:48:37.261458+00:00,65843.70,PARTIAL,sideways,-0.010693,low,0.5208,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T01:53:37.913455+00:00,65827.80,PARTIAL,sideways,-0.010930,low,0.5209,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T01:58:38.577860+00:00,65811.90,PARTIAL,sideways,-0.011168,low,0.5209,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T02:03:39.193961+00:00,65755.10,PARTIAL,sideways,-0.011822,low,0.5212,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T02:08:39.963115+00:00,65894.20,PARTIAL,sideways,-0.009744,low,0.5206,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T02:13:40.723361+00:00,65916.20,PARTIAL,sideways,-0.009416,low,0.5205,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T02:18:41.419408+00:00,65918.00,PARTIAL,sideways,-0.009389,low,0.5205,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T02:23:42.160159+00:00,65942.40,PARTIAL,sideways,-0.009024,low,0.5204,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T02:28:42.871394+00:00,65917.90,PARTIAL,sideways,-0.009390,low,0.5205,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T02:33:43.587394+00:00,65928.40,PARTIAL,sideways,-0.009233,low,0.5205,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T02:38:44.289909+00:00,65954.40,PARTIAL,sideways,-0.008845,low,0.5204,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T02:43:44.975347+00:00,65950.20,PARTIAL,sideways,-0.008908,low,0.5204,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T02:48:45.799616+00:00,65994.00,PARTIAL,sideways,-0.008253,low,0.5202,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T02:53:46.436575+00:00,65991.20,PARTIAL,sideways,-0.008295,low,0.5203,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T02:58:47.251317+00:00,65985.00,PARTIAL,sideways,-0.008388,low,0.5203,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T03:03:48.031406+00:00,65897.20,PARTIAL,sideways,-0.009552,low,0.5206,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T03:08:48.727440+00:00,65877.20,PARTIAL,sideways,-0.009851,low,0.5207,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T03:13:49.472541+00:00,65898.90,PARTIAL,sideways,-0.009527,low,0.5206,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T03:18:50.148129+00:00,65917.20,PARTIAL,sideways,-0.009253,low,0.5205,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T03:23:50.811428+00:00,65921.50,PARTIAL,sideways,-0.009189,low,0.5205,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T03:28:51.447386+00:00,65947.10,PARTIAL,sideways,-0.008807,low,0.5204,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T03:33:52.155375+00:00,65845.90,PARTIAL,sideways,-0.010319,low,0.5208,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T03:38:52.911954+00:00,65793.40,PARTIAL,sideways,-0.011103,low,0.5210,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T03:43:53.641132+00:00,65800.60,PARTIAL,sideways,-0.010995,low,0.5210,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T03:48:54.453943+00:00,65817.00,PARTIAL,sideways,-0.010750,low,0.5209,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T03:53:55.122754+00:00,65828.90,PARTIAL,sideways,-0.010573,low,0.5209,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T03:58:55.846180+00:00,65783.20,PARTIAL,sideways,-0.011255,low,0.5210,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T04:03:56.551393+00:00,65808.90,PARTIAL,sideways,-0.010694,low,0.5209,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T04:08:57.423400+00:00,65783.20,PARTIAL,sideways,-0.011078,low,0.5210,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T04:13:58.122879+00:00,65736.70,PARTIAL,sideways,-0.011773,low,0.5212,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T04:18:58.831511+00:00,65700.00,PARTIAL,sideways,-0.012321,low,0.5214,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T04:23:59.531421+00:00,65771.60,PARTIAL,sideways,-0.011251,low,0.5211,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T04:29:00.242038+00:00,65737.80,PARTIAL,sideways,-0.011756,low,0.5212,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T04:34:00.955310+00:00,65591.70,PARTIAL,sideways,-0.013940,low,0.5218,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T04:39:01.651360+00:00,65640.50,PARTIAL,sideways,-0.013210,low,0.5216,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T04:44:02.395585+00:00,65634.30,PARTIAL,sideways,-0.013303,low,0.5216,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T04:49:03.067909+00:00,65637.80,PARTIAL,sideways,-0.013251,low,0.5216,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T04:54:03.677909+00:00,65658.50,PARTIAL,sideways,-0.012941,low,0.5215,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T04:59:04.457421+00:00,65660.60,PARTIAL,sideways,-0.012910,low,0.5215,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T05:04:05.155411+00:00,65623.40,PARTIAL,sideways,-0.013275,low,0.5217,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T05:09:05.754566+00:00,65696.70,PARTIAL,sideways,-0.012179,low,0.5214,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T05:14:06.455410+00:00,65709.60,PARTIAL,sideways,-0.011986,low,0.5213,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T05:19:07.195387+00:00,65701.00,PARTIAL,sideways,-0.012115,low,0.5214,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T05:24:07.892856+00:00,65670.00,PARTIAL,sideways,-0.012578,low,0.5215,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T05:29:08.591402+00:00,65663.40,PARTIAL,sideways,-0.012677,low,0.5215,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T05:34:09.365995+00:00,65576.10,PARTIAL,sideways,-0.013982,low,0.5218,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T05:39:10.155796+00:00,65572.80,PARTIAL,sideways,-0.014031,low,0.5218,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T05:44:10.866131+00:00,65559.00,PARTIAL,sideways,-0.014237,low,0.5219,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T05:49:11.623372+00:00,65532.00,PARTIAL,sideways,-0.014641,low,0.5220,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T05:54:12.235107+00:00,65528.10,PARTIAL,sideways,-0.014699,low,0.5220,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T05:59:12.951618+00:00,65515.50,PARTIAL,sideways,-0.014888,low,0.5221,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,,yes,
2026-02-28T06:04:13.671268+00:00,65563.90,PARTIAL,sideways,-0.013970,low,0.5219,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T06:09:14.384509+00:00,65521.70,PARTIAL,sideways,-0.014601,low,0.5220,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T06:14:15.056671+00:00,65580.00,PARTIAL,sideways,-0.013729,low,0.5218,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T06:19:15.831396+00:00,64835.70,PARTIAL,sideways,-0.024858,low,0.5247,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T06:24:16.525191+00:00,65079.20,PARTIAL,sideways,-0.021217,low,0.5237,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T06:29:17.211637+00:00,64542.30,PARTIAL,sideways,-0.029245,low,0.5258,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00333922,238.97,none,draw,no,
2026-02-28T06:34:17.871828+00:00,64148.60,PARTIAL,sideways,-0.035133,low,0.5273,0.9000,BUY_MEDIUM,BUY_MEDIUM,0.0000,0.00092889,0.00333922,238.97,filled,draw,no,
2026-02-28T06:39:19.107395+00:00,63833.40,PARTIAL,sideways,-0.039847,low,0.3967,0.9218,BUY_SMALL,BUY_SMALL,0.0000,0.00027994,0.00426811,179.16,filled,failure,no,
2026-02-28T06:44:20.269035+00:00,63980.00,PARTIAL,sideways,-0.037654,low,0.3565,0.9266,BUY_SMALL,BUY_SMALL,0.0000,0.00025133,0.00454805,161.22,filled,failure,no,
2026-02-28T06:49:21.339783+00:00,63884.10,PARTIAL,sideways,-0.039089,low,0.3212,0.9304,BUY_SMALL,BUY_SMALL,0.0000,0.00022649,0.00479938,145.07,filled,failure,no,
2026-02-28T06:54:25.567391+00:00,63523.30,LONG,sideways,-0.044485,low,0.2902,0.9336,BUY_SMALL,BUY_SMALL,0.0000,0.00020497,0.00502587,130.54,filled,failure,no,
2026-02-28T06:59:26.829904+00:00,63111.90,LONG,sideways,-0.050638,low,0.2625,0.9362,BUY_SMALL,BUY_SMALL,0.0000,0.00018565,0.00523084,117.47,filled,failure,no,
2026-02-28T07:04:28.043513+00:00,63565.10,LONG,downtrend,-0.043467,low,0.2349,0.9384,BUY_SMALL,BUY_SMALL,0.0000,0.00016587,0.00541649,105.71,filled,success,no,
2026-02-28T07:09:29.068405+00:00,63667.10,LONG,downtrend,-0.041940,low,0.2111,0.9402,BUY_SMALL,BUY_SMALL,0.0000,0.00014902,0.00558236,95.13,filled,failure,no,
2026-02-28T07:14:30.267654+00:00,63811.30,LONG,downtrend,-0.039783,low,0.1897,0.9417,HOLD,HOLD,0.0000,0.00000000,0.00573138,85.60,none,failure,no,
2026-02-28T07:19:30.964885+00:00,63786.70,LONG,downtrend,-0.040151,low,0.1897,0.9417,HOLD,HOLD,0.0000,0.00000000,0.00573138,85.60,none,,yes,
2026-02-28T07:24:31.811140+00:00,63393.70,LONG,downtrend,-0.046031,low,0.1907,0.9417,BUY_SMALL,BUY_SMALL,0.0000,0.00013468,0.00573138,85.60,filled,draw,no,
2026-02-28T07:29:33.252595+00:00,63509.50,LONG,downtrend,-0.044299,low,0.1713,0.9431,BUY_SMALL,BUY_SMALL,0.0000,0.00012097,0.00586606,77.03,filled,failure,no,
2026-02-28T07:34:34.686996+00:00,63769.30,LONG,downtrend,-0.040411,low,0.1537,0.9442,BUY_SMALL,BUY_SMALL,0.0000,0.00010841,0.00598703,69.31,filled,draw,no,
2026-02-28T07:39:35.754932+00:00,64149.40,LONG,downtrend,-0.034725,low,0.1376,0.9452,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,success,no,
2026-02-28T07:44:36.535264+00:00,64107.40,LONG,downtrend,-0.035353,low,0.1376,0.9452,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T07:49:37.276434+00:00,63872.00,LONG,downtrend,-0.038875,low,0.1381,0.9452,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T07:54:37.972040+00:00,63909.70,LONG,downtrend,-0.038311,low,0.1380,0.9452,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T07:59:38.687831+00:00,63856.40,LONG,downtrend,-0.039108,low,0.1381,0.9452,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T08:04:39.421474+00:00,63756.30,LONG,downtrend,-0.040242,low,0.1383,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009758,0.00609544,62.37,skipped,draw,no,
2026-02-28T08:09:40.149299+00:00,63574.60,LONG,downtrend,-0.042962,low,0.1386,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009785,0.00609544,62.37,skipped,draw,no,
2026-02-28T08:14:40.927396+00:00,63632.50,LONG,downtrend,-0.042095,low,0.1385,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009777,0.00609544,62.37,skipped,draw,no,
2026-02-28T08:19:41.875407+00:00,63752.50,LONG,downtrend,-0.040299,low,0.1383,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009758,0.00609544,62.37,skipped,draw,no,
2026-02-28T08:24:42.540636+00:00,63593.70,LONG,downtrend,-0.042676,low,0.1386,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009782,0.00609544,62.37,skipped,draw,no,
2026-02-28T08:29:43.353706+00:00,63662.90,LONG,downtrend,-0.041640,low,0.1385,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009772,0.00609544,62.37,skipped,draw,no,
2026-02-28T08:34:44.296345+00:00,63562.60,LONG,downtrend,-0.043142,low,0.1387,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009787,0.00609544,62.37,skipped,draw,no,
2026-02-28T08:39:45.000113+00:00,63666.90,LONG,downtrend,-0.041580,low,0.1385,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009771,0.00609544,62.37,skipped,draw,no,
2026-02-28T08:44:45.735351+00:00,63619.20,LONG,downtrend,-0.042294,low,0.1386,0.9452,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T08:49:46.835349+00:00,63666.10,LONG,downtrend,-0.041592,low,0.1385,0.9452,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T08:54:47.551386+00:00,63551.60,LONG,downtrend,-0.043306,low,0.1387,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009789,0.00609544,62.37,skipped,draw,no,
2026-02-28T08:59:48.251395+00:00,63468.00,LONG,downtrend,-0.044558,low,0.1388,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009802,0.00609544,62.37,skipped,draw,no,
2026-02-28T09:04:48.911206+00:00,63574.90,LONG,downtrend,-0.042557,low,0.1386,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009785,0.00609544,62.37,skipped,draw,no,
2026-02-28T09:09:49.645615+00:00,63385.10,LONG,downtrend,-0.045399,low,0.1390,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009815,0.00609544,62.37,skipped,draw,no,
2026-02-28T09:14:50.413679+00:00,63695.70,LONG,downtrend,-0.040748,low,0.1384,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009767,0.00609544,62.37,skipped,draw,no,
2026-02-28T09:19:51.119405+00:00,63600.60,LONG,downtrend,-0.042172,low,0.1386,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009781,0.00609544,62.37,skipped,draw,no,
2026-02-28T09:24:51.866162+00:00,63869.70,LONG,downtrend,-0.038143,low,0.1381,0.9452,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T09:29:52.543686+00:00,63860.30,LONG,downtrend,-0.038284,low,0.1381,0.9452,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T09:34:53.617454+00:00,63758.40,LONG,downtrend,-0.039809,low,0.1383,0.9452,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T09:39:54.347427+00:00,63647.80,LONG,downtrend,-0.041466,low,0.1385,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009774,0.00609544,62.37,skipped,draw,no,
2026-02-28T09:44:55.339402+00:00,63621.10,LONG,downtrend,-0.041865,low,0.1386,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009778,0.00609544,62.37,skipped,draw,no,
2026-02-28T09:49:56.194733+00:00,63574.50,LONG,downtrend,-0.042563,low,0.1386,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009785,0.00609544,62.37,skipped,draw,no,
2026-02-28T09:54:56.887412+00:00,63714.30,LONG,downtrend,-0.040470,low,0.1384,0.9452,BUY_SMALL,BUY_SMALL,0.0000,0.00009764,0.00609544,62.37,skipped,draw,no,
2026-02-28T09:56:02.348056+00:00,63643.20,LONG,downtrend,-0.041534,low,0.1385,0.9000,BUY_SMALL,BUY_SMALL,0.0000,0.00009775,0.00609544,62.37,skipped,,no,
2026-02-28T10:01:02.751421+00:00,63622.30,LONG,downtrend,-0.041460,low,0.1386,0.9000,BUY_SMALL,BUY_SMALL,0.0000,0.00009778,0.00609544,62.37,skipped,draw,no,
2026-02-28T10:06:03.501130+00:00,63565.40,LONG,downtrend,-0.042313,low,0.1387,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T10:11:04.271951+00:00,63522.70,LONG,downtrend,-0.042953,low,0.1387,0.9000,BUY_SMALL,BUY_SMALL,0.0000,0.00009793,0.00609544,62.37,skipped,draw,no,
2026-02-28T10:16:05.069604+00:00,63570.70,LONG,downtrend,-0.042233,low,0.1386,0.9000,BUY_SMALL,BUY_SMALL,0.0000,0.00009786,0.00609544,62.37,skipped,draw,no,
2026-02-28T10:21:05.811418+00:00,63775.10,LONG,downtrend,-0.039172,low,0.1383,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T10:26:06.483395+00:00,63908.80,LONG,downtrend,-0.037169,low,0.1380,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T10:31:07.215409+00:00,63882.60,LONG,downtrend,-0.037561,low,0.1381,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T10:36:07.903183+00:00,63986.00,LONG,downtrend,-0.036012,low,0.1379,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T10:41:08.701106+00:00,64001.90,LONG,downtrend,-0.035774,low,0.1378,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T10:46:09.433443+00:00,63935.50,LONG,downtrend,-0.036769,low,0.1380,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T10:51:10.134188+00:00,63988.60,LONG,downtrend,-0.035973,low,0.1379,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T10:56:10.845511+00:00,63944.60,LONG,downtrend,-0.036633,low,0.1379,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T11:01:11.675959+00:00,63987.10,LONG,downtrend,-0.035645,low,0.1379,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T11:06:12.403399+00:00,64112.20,LONG,downtrend,-0.033771,low,0.1376,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T11:11:13.119405+00:00,64091.00,LONG,downtrend,-0.034088,low,0.1377,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T11:16:13.901209+00:00,64093.60,LONG,downtrend,-0.034049,low,0.1377,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T11:21:14.619408+00:00,64175.50,LONG,downtrend,-0.032822,low,0.1375,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T11:26:15.379400+00:00,64115.70,LONG,downtrend,-0.033718,low,0.1376,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T11:31:16.143401+00:00,64295.60,LONG,downtrend,-0.031022,low,0.1373,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T11:36:16.882031+00:00,64162.20,LONG,downtrend,-0.033021,low,0.1375,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T11:41:17.703962+00:00,64043.40,LONG,downtrend,-0.034801,low,0.1378,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T11:46:18.361024+00:00,64039.60,LONG,downtrend,-0.034858,low,0.1378,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T11:51:19.147480+00:00,64036.80,LONG,downtrend,-0.034900,low,0.1378,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T11:56:19.879457+00:00,63864.40,LONG,downtrend,-0.037484,low,0.1381,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T12:01:20.685768+00:00,63922.80,LONG,downtrend,-0.036234,low,0.1380,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T12:06:21.367427+00:00,63940.80,LONG,downtrend,-0.035964,low,0.1380,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T12:11:22.115413+00:00,63906.30,LONG,downtrend,-0.036481,low,0.1380,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T12:16:22.883417+00:00,63946.20,LONG,downtrend,-0.035883,low,0.1379,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T12:21:23.575420+00:00,64075.60,LONG,downtrend,-0.033943,low,0.1377,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T12:26:24.607410+00:00,63982.50,LONG,downtrend,-0.035339,low,0.1379,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T12:31:25.373497+00:00,64059.50,LONG,downtrend,-0.034185,low,0.1377,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T12:36:26.220659+00:00,64000.10,LONG,downtrend,-0.035075,low,0.1378,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T12:41:27.011360+00:00,64032.10,LONG,downtrend,-0.034596,low,0.1378,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T12:46:27.731978+00:00,64032.10,LONG,downtrend,-0.034596,low,0.1378,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T12:51:28.406193+00:00,63922.80,LONG,downtrend,-0.036234,low,0.1380,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T12:56:29.252335+00:00,63915.90,LONG,downtrend,-0.036337,low,0.1380,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T13:01:30.101297+00:00,64035.70,LONG,downtrend,-0.034177,low,0.1378,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T13:06:30.823390+00:00,63968.10,LONG,downtrend,-0.035190,low,0.1379,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T13:11:31.631410+00:00,64034.30,LONG,downtrend,-0.034198,low,0.1378,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T13:16:32.275961+00:00,64093.40,LONG,downtrend,-0.033311,low,0.1377,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T13:21:33.066540+00:00,64041.00,LONG,downtrend,-0.034097,low,0.1378,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T13:26:33.719431+00:00,64067.70,LONG,downtrend,-0.033697,low,0.1377,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T13:31:34.533837+00:00,64096.10,LONG,downtrend,-0.033271,low,0.1377,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T13:36:35.403313+00:00,63999.80,LONG,downtrend,-0.034715,low,0.1378,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T13:41:36.224323+00:00,63980.00,LONG,downtrend,-0.035012,low,0.1379,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,,yes,
2026-02-28T13:46:37.055557+00:00,64106.80,LONG,downtrend,-0.033110,low,0.1376,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
2026-02-28T13:51:37.734019+00:00,64606.90,LONG,downtrend,-0.025611,low,0.1367,0.9000,HOLD,HOLD,0.0000,0.00000000,0.00609544,62.37,none,draw,no,
