zustand_aktion,score
peak,downtrend,HOLD,0.000000
peak,downtrend,SELL,0.000000
peak,sideways,HOLD,0.000000
peak,sideways,SELL,0.000000
peak,uptrend,HOLD,0.000000
peak,uptrend,SELL,-0.000000
transition,downtrend,HOLD,0.000000
transition,sideways,HOLD,0.000000
transition,uptrend,HOLD,0.000000
trough,downtrend,BUY,-0.000000
trough,downtrend,HOLD,0.000000
trough,sideways,BUY,0.000000
trough,sideways,HOLD,0.000000
trough,uptrend,BUY,-0.000000
trough,uptrend,HOLD,0.000000
